d0,d1,d2,size,log2_size,latency_us
8,64,1343,687616,19.391244,3.516358
8,64,4121,2109952,21.008779,7.079610
8,64,4477,2292224,21.128317,7.420868
8,64,4733,2423296,21.208539,7.803628
8,64,5305,2716160,21.373137,8.508767
8,64,12060,6174720,22.557942,12.863174
8,64,45202,23143424,24.464099,45.798929
8,128,9,9216,13.169925,1.677844
8,128,16,16384,14.000000,1.677884
8,128,25,25600,14.643856,1.681960
8,128,38,38912,15.247928,1.779604
8,128,222,227328,17.794416,2.291008
8,128,230,235520,17.845490,2.313080
8,128,250,256000,17.965784,2.407057
8,128,300,307200,18.228819,2.517697
8,128,311,318464,18.280771,2.541208
8,128,642,657408,19.326429,3.348376
8,128,2852,2920448,21.477758,7.507237
8,128,4194,4294656,22.034111,10.279680
8,128,16367,16759808,23.998502,31.332420
8,256,8,16384,14.000000,1.676556
8,256,10,20480,14.321928,1.678020
8,256,11,22528,14.459432,1.678753
8,256,17,34816,15.087463,1.742740
8,256,18,36864,15.169925,1.744246
8,256,22,45056,15.459432,1.782650
8,256,46,94208,16.523562,1.958469
8,256,102,208896,17.672425,2.241905
8,256,349,714752,19.447083,3.488464
8,256,845,1730560,20.722808,5.956735
8,256,1334,2732032,21.381543,7.287078
8,256,3144,6438912,22.618386,13.091689
8,256,8153,16697344,23.993115,30.725982
8,256,11030,22589440,24.429145,44.513904
8,512,13,53248,15.700440,1.807749
8,512,20,81920,16.321928,1.958279
8,512,26,106496,16.700440,1.958313
8,512,227,929792,19.826548,3.995596
8,512,439,1798144,20.778077,6.150251
8,512,699,2863104,21.449149,8.772283
8,512,702,2875392,21.455327,8.807785
8,512,4959,20312064,24.275834,37.127831
8,512,6543,26800128,24.675737,51.333950
8,1024,14,114688,16.807355,1.959271
8,1024,21,172032,17.392317,2.159705
8,1024,48,393216,18.584963,2.727547
8,1024,59,483328,18.882643,2.934541
8,1024,129,1056768,20.011227,4.311187
8,1024,151,1236992,20.238405,4.769338
8,1024,244,1998848,20.930737,6.636073
8,1024,269,2203648,21.071462,7.161187
8,1024,291,2383872,21.184875,7.642900
8,1024,429,3514368,21.744834,10.411963
8,1024,705,5775360,22.461479,12.312922
8,1024,1835,15032320,23.841564,28.472329
8,1024,1975,16179200,23.947637,31.292922
12,1,12,144,7.169925,1.610574
12,1,22,264,8.044394,1.611461
12,1,33,396,8.629357,1.611669
12,1,188,2256,11.139551,1.614863
12,1,311,3732,11.865733,1.599730
12,1,614,7368,12.847057,1.648691
12,1,1303,15636,13.932584,1.678544
12,1,1682,20184,14.300924,1.724405
12,1,1899,22788,14.475987,1.742120
