d0,d1,d2,size,log2_size,latency_us
4,512,405,829440,19.661778,5.756319
4,512,479,980992,19.903882,6.552197
4,512,1624,3325952,21.665336,12.412648
4,1024,15,61440,15.906891,2.008896
4,1024,18,73728,16.169925,2.076321
4,1024,27,110592,16.754888,2.272346
4,1024,31,126976,16.954196,2.406700
4,1024,51,208896,17.672425,2.787397
4,1024,145,593920,19.179909,4.654266
4,1024,158,647168,19.303781,4.927648
4,1024,183,749568,19.515700,5.422140
4,1024,314,1286144,20.294621,8.072854
4,1024,349,1429504,20.447083,8.763311
4,1024,509,2084864,20.991522,9.555959
4,1024,729,2985984,21.509775,12.770799
4,1024,2151,8810496,23.070792,33.795799
4,1024,9676,39632896,25.240195,151.863356
8,1,11,88,6.459432,1.565452
8,1,12,96,6.584963,1.565165
8,1,17,136,7.087463,1.565338
8,1,18,144,7.169925,1.564327
8,1,45,360,8.491853,1.565891
8,1,62,496,8.954196,1.565183
8,1,932,7456,12.864186,1.677082
8,1,9750,78000,16.251187,2.014370
8,1,30081,240648,17.876565,2.652261
8,1,38056,304448,18.215836,2.900710
8,8,11,704,9.459432,1.676981
8,8,14,896,9.807355,1.677702
8,8,27,1728,10.754888,1.676897
8,8,136,8704,13.087463,1.742312
8,8,154,9856,13.266787,1.741144
8,8,527,33728,15.041659,1.861046
8,8,3207,205248,17.647009,2.575760
8,8,8903,569792,19.120076,3.912865
8,8,10455,669120,19.351905,4.265688
8,8,38295,2450880,21.224868,11.171621
8,16,22,2816,11.459432,1.742503
8,16,65,8320,13.022368,1.743154
8,16,90,11520,13.491853,1.743745
8,16,127,16256,13.988685,1.742624
8,16,143,18304,14.159871,1.809843
8,16,146,18688,14.189825,1.812791
8,16,157,20096,14.294621,1.809519
8,16,1111,142208,17.117643,2.327734
8,16,1953,249984,17.931476,2.742669
8,16,4164,532992,19.023754,3.855627
8,16,24781,3171968,21.596947,12.150046
8,16,25291,3237248,21.626336,12.313537
8,64,12,6144,12.584963,1.676574
8,64,53,27136,14.727920,1.956262
8,64,63,32256,14.977280,1.956545
8,64,67,34304,15.066089,1.957426
8,64,209,107008,16.707359,2.267635
8,64,215,110080,16.748193,2.267932
8,64,251,128512,16.971544,2.270799
8,64,1343,687616,19.391244,4.464458
8,64,4121,2109952,21.008779,10.089749
8,64,4477,2292224,21.128317,10.588744
8,64,4733,2423296,21.208539,11.014543
8,64,5305,2716160,21.373137,10.221598
8,64,12060,6174720,22.557942,24.309886
8,64,45202,23143424,24.464099,89.254313
8,128,9,9216,13.169925,1.677015
8,128,16,16384,14.000000,1.741191
8,128,25,25600,14.643856,1.782726
8,128,38,38912,15.247928,1.837921
8,128,222,227328,17.794416,2.613860
8,128,230,235520,17.845490,2.632127
8,128,250,256000,17.965784,2.732288
8,128,300,307200,18.228819,2.910673
8,128,311,318464,18.280771,2.937242
8,128,642,657408,19.326429,4.227759
8,128,2852,2920448,21.477758,11.024386
8,128,4194,4294656,22.034111,15.524678
8,128,16367,16759808,23.998502,61.885386
8,256,8,16384,14.000000,1.742373
8,256,10,20480,14.321928,1.741418
8,256,11,22528,14.459432,1.742033
8,256,17,34816,15.087463,1.823725
8,256,18,36864,15.169925,1.830533
8,256,22,45056,15.459432,1.934542
8,256,46,94208,16.523562,2.098105
8,256,102,208896,17.672425,2.562741
8,256,349,714752,19.447083,4.444052
8,256,845,1730560,20.722808,8.423379
8,256,1334,2732032,21.381543,10.179201
8,256,3144,6438912,22.618386,24.820776
8,256,8153,16697344,23.993115,62.529247
8,256,11030,22589440,24.429145,90.535571
8,512,13,53248,15.700440,1.958454
8,512,20,81920,16.321928,2.041573
8,512,26,106496,16.700440,2.133203
8,512,227,929792,19.826548,5.270723
8,512,439,1798144,20.778077,8.635662
8,512,699,2863104,21.449149,10.907671
8,512,702,2875392,21.455327,10.689795
8,512,4959,20312064,24.275834,77.806071
8,512,6543,26800128,24.675737,102.576048
8,1024,14,114688,16.807355,2.169526
8,1024,21,172032,17.392317,2.413232
8,1024,48,393216,18.584963,3.230674
8,1024,59,483328,18.882643,3.562486
8,1024,129,1056768,20.011227,5.793790
8,1024,151,1236992,20.238405,6.485112
8,1024,244,1998848,20.930737,9.424772
8,1024,269,2203648,21.071462,10.214269
8,1024,291,2383872,21.184875,10.814543
8,1024,429,3514368,21.744834,12.752055
8,1024,705,5775360,22.461479,22.199635
8,1024,1835,15032320,23.841564,57.478196
8,1024,1975,16179200,23.947637,62.262075
12,1,12,144,7.169925,1.601151
12,1,22,264,8.044394,1.600015
12,1,33,396,8.629357,1.601160
12,1,188,2256,11.139551,2.235759
12,1,311,3732,11.865733,2.235630
12,1,614,7368,12.847057,1.680245
12,1,1303,15636,13.932584,1.746588
12,1,1682,20184,14.300924,1.788334
12,1,1899,22788,14.475987,1.801815
12,1,1934,23208,14.502335,1.810980
12,1,2720,32640,14.994353,1.953479
12,1,6909,82908,16.339224,2.149468
12,1,7774,93288,16.509404,2.245403
12,1,9598,115176,16.813481,2.350616
12,1,13039,156468,17.255508,2.562071
12,1,15353,184236,17.491195,2.673016
12,1,36950,443400,18.758249,3.931733
12,8,10,960,9.906891,1.683977
12,8,16,1536,10.584963,1.677869
12,8,54,5184,12.339850,1.678925
12,8,81,7776,12.924813,1.679246
12,8,855,82080,16.324743,2.056475
12,8,1199,115104,16.812578,2.242860
12,8,1813,174048,17.409126,2.475336
12,8,2658,255168,17.961088,2.730239
12,8,3143,301728,18.202889,2.903841
12,8,3616,347136,18.405141,3.084357
12,8,3702,355392,18.439052,3.074663
12,8,32902,3158592,21.590850,12.051370
12,8,33498,3215808,21.616750,12.207603
12,8,34463,3308448,21.657723,12.610936
12,16,31,5952,12.539159,1.778384
12,16,45,8640,13.076816,1.769394
12,16,64,12288,13.584963,1.773055
12,16,67,12864,13.651052,1.778466
12,16,144,27648,14.754888,1.955330
12,16,163,31296,14.933691,1.954606
12,16,399,76608,16.225207,2.102285
12,16,1071,205632,17.649705,2.610893
12,16,1402,269184,18.038233,2.774283
12,16,1618,310656,18.244958,2.948935
12,16,3222,618624,19.238703,4.164569
12,16,4901,940992,19.843823,5.368710
12,16,6829,1311168,20.322421,6.817443
12,64,54,41472,15.339850,2.057137
12,64,130,99840,16.607330,2.504651
12,64,201,154368,17.236014,2.502113
12,64,458,351744,18.424166,3.211977
12,64,516,396288,18.596190,3.596223
12,64,967,742656,19.502335,4.735161
12,64,1307,1003776,19.937006,5.875434
12,64,8376,6432768,22.617008,24.599452
12,64,10523,8081664,22.946221,30.407740
12,64,14311,10990848,23.389799,43.840251
12,64,24066,18482688,24.139671,72.826233
12,128,10,15360,13.906891,1.741716
12,128,31,47616,15.539159,1.954925
12,128,45,69120,16.076816,1.961389
12,128,134,205824,17.651052,2.557587
12,128,541,830976,19.664447,4.883080
12,128,849,1304064,20.314583,6.760822
12,128,2325,3571200,21.767978,12.668744
12,128,2909,4468224,22.091270,15.568813
12,128,4567,7014912,22.741994,26.633721
12,128,7206,11068416,23.399945,41.155114
12,128,20721,31827456,24.923769,124.237326
12,256,11,33792,15.044394,1.930884
12,256,85,261120,17.994353,2.774812
